ID,Kasutusotstarve,Kasutusotstarve_ID,Maakond,KOV,KOV_voi_LinnaOsa,Esmane_Kasutuselevotu_Aasta,Ajastu,Aeg,Hooneosade_Arv,Hooneosade_Arv_Normaliseeritud,Ruumide_Arv,Rummide_arv_vannitoata,Maksimaalne_Korruste_Arv,Liftid,Trepikodade_Arv,MaaAluste_Korruste_Arv,Korgus,Korgus_Umardatud,Laius,Pikkus,EhitusAlune_Pindala,Suletud_Netopindala,Building_Common_Area,Heated_Area,Välisseina_liik,Valisnurkade Arva,Sisenurkade Arv,Mitu otsaseina soojustatud?,Kande- ja jäigastavate konstruktsioonide materjal,Välisseina liik,Välisseina välisviimistluse materjal,Katusekatte materjal,Soojusvarustuse liik,Lamekatus_0/1,kahepoolne_kaldkatus_0/1,ühepoole_kaldkatus_0/1,Lodzad_0/1,Rõdud_0/1,Otstes aknad_0/1,Energy_Certificate_Class,Asein_märgis,Aaken_märgis,Aken/sein,Heated/6.25,A märgis/A arv(köetavast pinnast),Akende pindala vastavalt tubade arvule,A märgis/A arv(ktubade arv),kütte kommentaar
32,Muu kolme või enama korteriga elamu,11222,Pärnu maakond, Tori vald, Sindi linn,1986,1981-1990,>1980,60,60,270,210,5,0,4,1,17.0,17,11.9,73.9,967,4144.5,0,3682,väikepaneel,4,0,0,tellis,mitmekihiline raudbetoonpaneel,metall (seal hulgas plekk või profiilplekk),bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,E,1743,642,0.269,589.12,0.917632399,476.7,0.742523364,Kaugküte
39,Muu kolme või enama korteriga elamu,11222,Pärnu maakond, Tori vald, Sindi linn,1981,1981-1990,>1980,60,60,270,210,5,0,4,1,16.9,17,12.1,74.4,950,4148.7,0,3690.1,väikepaneel,4,0,0,tellis,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,E,1743,642,0.269,590.42,0.91965109,476.7,0.742523364,Kaugküte
291,Muu kolme või enama korteriga elamu,12422,Viljandi maakond, Viljandi linn, Viljandi linn,1986,1981-1990,>1980,60,60,270,210,5,0,4,1,16.3,16.5,15.5,75.2,933,4170.9,827.9,3577,väikepaneel,6,2,2,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,muu,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,2087.5,594,0.222,572.32,0.963501684,476.7,0.802525253,pole
49,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Kambja vald, Kambja alevik,1982,1981-1990,>1980,30,30,140,110,5,0,2,1,16.5,16.5,0,0,563,2307.5,341,1925,väikepaneel,6,2,0,monteeritav raudbetoon,puit,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,E,1216,324,0.210,308.00,0.950617284,249.7,0.770679012,pole
61,Muu kolme või enama korteriga elamu,11222,Valga maakond, Tõrva vald, Tõrva linn,1978,1971-1980,1950-1980,30,30,126,96,5,0,2,1,13,13,0,0,450,2118.4,524,1754,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,1036,299,0.224,280.64,0.938595318,217.92,0.728829431,pole
207,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu linn, Tartu linn,1984,1981-1990,>1980,30,30,130,100,5,0,2,1,16,16,12,40,434,1929.7,93.6,1739.5,väikepaneel,4,0,0,tellis,tellis. väikeplokk,keraamiline tellis,muu,kaugküte,1,0,0,0,1,0,E,1121.9,298,0.210,278.32,0.933959732,227,0.761744966,pole
37,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi vald, Viiratsi alevik,1986,1981-1990,>1980,30,30,140,110,5,0,2,1,18.6,18.5,17.4,39.6,498,2180.7,379.5,1897.3,väikepaneel,6,2,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,muu,bituumen või  PVC  plaat või rullmaterjal. plekk,kaugküte,0,1,0,1,0,0,C,1124.8,291,0.206,303.57,1.043189003,249.7,0.858075601,Tõhus kaugküte
1,Muu kolme või enama korteriga elamu,11222,Rapla maakond, Rapla vald, Rapla linn,1987,1981-1990,>1980,45,50,200,155,5,0,3,1,15.7,15.5,0,0,660,3101.7,626,2686,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,D,1608,404.6,0.201,429.76,1.062184874,351.85,0.86962432,pole
24,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere vald, Sõmeru alevik,1980,1971-1980,1950-1980,24,20,106,82,3,0,3,1,12,12,11.6,47.6,566,1683,61.6,1285,väikepaneel,4,0,2,monteeritav raudbetoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv,plekk,kaugküte,0,1,0,0,0,0,C,906,222,0.197,205.60,0.926126126,186.14,0.838468468,pole
71,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Elva vald, Puhja alevik,1978,1971-1980,1950-1980,36,40,160,124,4,0,3,1,13.3,13.5,11.9,55.9,659,2654.1,690.5,2156,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,D,1120,391,0.259,344.96,0.882250639,281.48,0.719897698,pole
72,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Elva vald, Puhja alevik,1981,1981-1990,>1980,36,40,124,88,4,0,3,1,13.3,13.5,11.9,55.9,659,2654.1,690.5,2156,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,0,0,1,1,0,0,D,1120,391,0.259,344.96,0.882250639,199.76,0.510895141,pole
73,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Elva vald, Puhja alevik,1985,1981-1990,>1980,36,40,160,124,4,0,3,1,13.3,13.5,11.9,55.9,652,2683.8,709,2167,väikepaneel,4,0,2,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,0,0,1,1,0,0,D,946,391,0.292,346.72,0.886751918,281.48,0.719897698,pole
81,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi linn, Viljandi linn,1983,1981-1990,>1980,45,50,200,155,5,0,3,1,17,17,0,0,660,3063.6,596.1,2685,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte. lokaalküte,1,0,0,1,0,0,C,646,506.6,0.440,429.60,0.848006317,351.85,0.694532175,pole
83,Muu kolme või enama korteriga elamu,11222,Jõgeva maakond, Põltsamaa vald, Adavere alevik,1978,1971-1980,1950-1980,18,20,87,69,3,0,3,1,11,11,0,0,511,1482,445.7,1043.7,väikepaneel,4,2,0,väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv,bituumen või  PVC  plaat või rullmaterjal,lokaalküte,1,0,0,0,0,0,D,737.9,203.3,0.216,166.99,0.821406788,156.63,0.770437777,pole
111,Muu kolme või enama korteriga elamu,12319,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1985,1981-1990,>1980,30,30,120,90,5,0,3,1,16,16,12.7,34,497,1915.8,377.8,1630,väikepaneel,4,0,2,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,797,276.8,0.258,260.80,0.942196532,204.3,0.738078035,pole
112,Muu kolme või enama korteriga elamu,11222,Põlva maakond, Põlva vald, Põlva linn,1974,1971-1980,1950-1980,18,20,87,69,3,0,3,1,9.6,9.5,0,0,444,1256.4,355.5,1023,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,C,665,257,0.279,163.68,0.63688716,156.63,0.609455253,pole
116,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu linn, Tartu linn,1983,1981-1990,>1980,45,50,200,155,5,0,3,1,15.6,15.5,0,0,653,3231.6,772.1,2459.5,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,C,1663.7,449.3,0.213,393.52,0.875851324,351.85,0.783107055,pole
171,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu linn, Tartu linn,1984,1981-1990,>1980,45,50,200,155,5,0,3,1,16.1,16,12.4,55,651,3312.9,216.9,2710.1,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,A,1329,475,0.263,433.62,0.912875789,351.85,0.740736842,pole
184,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi linn, Viljandi linn,1980,1971-1980,1950-1980,45,50,200,155,5,0,3,1,15.6,15.5,0,0,640,3057.5,591.1,2693,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel. vahetäitega sõrestik,krohv. fassaadiplaat (seal hulgas tsementkiudplaat),muu. bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,1390,483,0.258,430.88,0.892091097,351.85,0.728467909,pole
234,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi linn, Viljandi linn,1987,1981-1990,>1980,45,50,200,155,5,0,3,1,16,16,0,0,702,3076.4,473.3,2611.9,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,muu,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,1870.22,448.1,0.193,417.90,0.932613256,351.85,0.785204195,pole
252,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi linn, Viljandi linn,1980,1971-1980,1950-1980,45,50,200,155,5,0,3,1,16,16,12.4,55.4,661,3060,594,2764.8,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv. muu,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,1515.6,492.3,0.245,442.37,0.89857404,351.85,0.71470648,pole
313,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu linn, Tartu linn,1985,1981-1990,>1980,45,50,155,110,5,0,3,1,16,16,11.5,55,662.3,3204.3,739.7,3193.3,väikepaneel,4,0,0,monteeritav raudbetoon,pole,pole,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,D,0,1,0.000,510.93,510.928,253,253,pole
356,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Kastre vald, Roiu alevik,1983,1981-1990,>1980,36,40,160,124,4,0,3,1,13.4,13.5,0,0,636,2205.9,192.6,2205.9,väikepaneel,4,0,2,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,D,1282,348.5,0.214,352.94,1.012751793,281.48,0.8076901,pole
28,Muu kolme või enama korteriga elamu,11222,Jõgeva maakond, Põltsamaa vald, Põltsamaa linn,1976,1971-1980,1950-1980,24,20,116,92,4,0,3,1,13.1,13,9.7,47.6,472,1883.8,0,1605,väikepaneel,4,0,0,väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon. muu,muu. väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,1,C,927.7,290.8,0.239,256.80,0.883081155,208.84,0.718156809,tõhus kaugküte
40,Muu kolme või enama korteriga elamu,11222,Põlva maakond, Põlva vald, Põlva linn,1982 (2019),1981-1990,>1980,45,50,200,155,5,0,3,1,16.5,16.5,12.4,55.3,716,3110.9,547.4,2736.9,väikepaneel,4,0,0,väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon. monteeritav raudbetoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms). mitmekihiline raudbetoonpaneel,krohv. fassaadiplaat (seal hulgas tsementkiudplaat). muu,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,F,1550.7,457.4,0.228,437.90,0.957376476,351.85,0.769239178,Kaugküte
23,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1978,1971-1980,1950-1980,60,60,270,210,5,0,4,1,15.9,16,12.8,76.9,1031,4404.1,880.1,3300.1,väikepaneel,4,0,0,monteeritav raudbetoon. väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,1415.3,522.3,0.270,528.02,1.010943902,476.7,0.912693854,pole
39,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi vald, Uusna küla,1980,1971-1980,1950-1980,24,20,116,92,3,0,4,1,11.7,11.5,11.7,72,941,2170,581.6,1749,väikepaneel,4,0,0,väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon. monteeritav raudbetoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),fassaadiplaat (seal hulgas tsementkiudplaat),plaatmaterjal (seal hulgas tsementkiudplaat),lokaalküte,1,0,0,1,0,1,B,1169,351,0.231,279.84,0.797264957,208.84,0.594985755,pole
68,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi linn, Viljandi linn,1981,1981-1990,>1980,60,60,270,210,5,0,4,1,16.1,16,15.3,74.8,966.8,4334.4,798.9,3606,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,946,439.8,0.317,576.96,1.311869031,476.7,1.083901774,pole
78,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi linn, Viljandi linn,1982,1981-1990,>1980,60,60,270,210,5,0,4,1,18,18,0,0,926,4211.7,846.8,3364.7,väikepaneel,4,0,2,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,D,1446,649,0.310,538.35,0.829510015,476.7,0.734514638,pole
89,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Kambja vald, Tõrvandi alevik,1975,1971-1980,1950-1980,60,60,270,210,5,0,4,0,16.1,16,12.3,74.7,861,4243.3,892.8,3547,väikepaneel,4,0,2,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,D,1815,594,0.247,567.52,0.955420875,476.7,0.802525253,pole
103,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1980,1971-1980,1950-1980,60,60,270,210,5,0,4,1,15,15,12.8,76,1026.8,4428.9,1099.4,3329.5,väikepaneel,4,0,2,monteeritav raudbetoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,1613,642,0.285,532.72,0.829781931,476.7,0.742523364,pole
181,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1988,1981-1990,>1980,50,50,230,180,5,0,4,1,16.5,16.5,13.1,60.9,763,3712.2,823.8,3048.1,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,1,B,1621.4,404.2,0.200,487.70,1.206571004,408.6,1.0108857,pole
183,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu linn, Haage küla,1984,1981-1990,>1980,36,40,161,125,3,0,4,1,11.5,11.5,15.7,75.6,917,2922.9,915.3,2192,väikepaneel,6,2,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,lokaalküte,1,0,0,1,0,0,D,1297.2,483.62,0.272,350.72,0.725197469,283.75,0.586720979,pole
190,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1977,1971-1980,1950-1980,60,60,270,210,5,0,4,1,16.2,16,12.8,76.1,1001.6,4397.8,1099.6,3632.9,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,fassaadiplaat (seal hulgas tsementkiudplaat). krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,1952.6,685.6,0.260,581.26,0.84781797,476.7,0.695303384,pole
195,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1977,1971-1980,1950-1980,60,60,271,211,5,0,4,1,15.6,15.5,12.8,75.9,949.6,4408.6,1106.5,3302.1,väikepaneel,4,0,2,monteeritav raudbetoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,1989,697,0.259,528.34,0.758014347,478.97,0.687187948,pole
225,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi linn, Viljandi linn,1978,1971-1980,1950-1980,60,60,270,210,5,0,4,1,16,16,12.4,74.7,882,4416.5,822.8,3724,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,muu,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,D,1983.6,616.2,0.237,595.84,0.96695878,476.7,0.773612463,pole
227,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi linn, Viljandi linn,1980,1971-1980,1950-1980,60,60,270,210,5,0,4,1,16,16,12.4,74.7,868,4204.8,837.2,3724,väikepaneel,4,0,2,väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon. monteeritav raudbetoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms). mitmekihiline raudbetoonpaneel,krohv. muu,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,1985,616.2,0.237,595.84,0.96695878,476.7,0.773612463,pole
229,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1981,1981-1990,>1980,60,60,270,210,5,0,4,1,15.9,16,12.8,75.6,1013,4411.3,934,3298,väikepaneel,4,0,2,monteeritav raudbetoon. väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,mitmekihiline raudbetoonpaneel,krohv. fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,2034,625,0.235,527.68,0.844288,476.7,0.76272,pole
249,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1982,1981-1990,>1980,60,60,270,210,5,0,4,1,16.6,16.5,12.9,76.1,919,4388.9,882.1,3595.7,väikepaneel,4,0,2,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,1918,696.2,0.266,575.31,0.826360241,476.7,0.684717035,pole
259,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Viru-Nigula vald, Kunda linn,1981,1981-1990,>1980,60,60,270,210,5,0,4,1,16.2,16,13,76.1,1015.2,4433.2,1118.4,3774,väikepaneel,4,0,2,monteeritav raudbetoon. väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,mitmekihiline raudbetoonpaneel,fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,1237.7,677.5,0.354,603.84,0.891276753,476.7,0.703616236,pole
287,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1984,1981-1990,>1980,60,60,270,210,5,0,4,1,16,16,13.2,76.1,1030,4387,1076.7,3769,väikepaneel,4,0,0,monteeritav raudbetoon. väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),muu. fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,1496.8,558.4,0.272,603.04,1.079942693,476.7,0.853689112,pole
289,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1983,1981-1990,>1980,60,60,270,210,5,0,4,1,16.1,16,13.2,76.2,1014,4416.3,1101.6,3774,väikepaneel,4,0,2,monteeritav raudbetoon. väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,A,1942.4,558.2,0.223,603.84,1.081762809,476.7,0.853994984,pole
306,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Vinni vald, Vinni alevik,1977,1971-1980,1950-1980,60,60,269,209,5,0,4,1,16.2,16,0,0,857,4270.2,652.7,3728,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv. fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte. lokaalküte,1,0,0,1,0,0,C,1873.1,623.1,0.250,596.48,0.957278126,474.43,0.761402664,pole
310,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1981,1981-1990,>1980,60,60,270,210,5,0,4,1,16.5,16.5,12.9,76.1,1009,4402.7,1095.4,3602.7,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,1918,696.2,0.266,621.16,0.892207947,525,0.754093651,pole
318,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1992,1991-2000,>1980,30,30,137,107,3,0,4,1,11.9,12,20.4,61.1,852.2,2508.1,770.2,1912.7,väikepaneel,7,3,0,väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv. fassaadiplaat (seal hulgas tsementkiudplaat),plaatmaterjal (seal hulgas tsementkiudplaat),lokaalküte,0,1,0,0,0,0,C,956,292,0.234,329.78,1.129369391,267.5,0.91609589,pole
319,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1985,1981-1990,>1980,60,60,270,210,5,0,4,1,16,16,12.4,75.9,1053.7,4270.9,972.6,3298.3,väikepaneel,4,0,0,monteeritav raudbetoon. väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),muu,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,1942,591,0.233,568.67,0.962220666,525,0.888324873,pole
374,Muu kolme või enama korteriga elamu,11222,Järva maakond, Paide linn, Paide linn,1984,1981-1990,>1980,60,60,270,210,5,0,4,1,16.7,16.5,12.2,74.5,913,4188,833.1,3682,väikepaneel,4,0,0,väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,B,1690,605.4,0.264,634.83,1.048608501,525,0.867195243,pole
18,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1988 (2019),1981-1990,>1980,60,60,240,180,5,0,4,0,17.2,17,11.8,60.1,914,3619.3,610.3,3009,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,1579.7,361.2,0.186,518.79,1.436304273,450,1.245847176,Tõhus kaugküte
26,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1992,1991-2000,>1980,65,70,290,225,5,0,5,1,15.8,16,12.5,75.7,993.5,4478.5,1025.5,4186,väikepaneel,4,0,2,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,1735,522,0.231,721.72,1.382613291,562.5,1.077586207,pole
278,Muu kolme või enama korteriga elamu,11222,Põlva maakond, Põlva vald, Põlva linn,1984,1981-1990,>1980,75,80,340,265,5,0,5,1,16,16,12,94,1136,5271.5,1045.9,4225.6,väikepaneel,4,0,2,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,D,2273,793,0.259,728.55,0.91872853,662.5,0.835435057,pole
300,Muu kolme või enama korteriga elamu,11222,Põlva maakond, Põlva vald, Põlva linn,1986,1981-1990,>1980,75,80,340,265,5,0,5,1,16.2,16,12.3,93.9,1172,5449.8,1072.6,4254.8,väikepaneel,4,0,2,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,2426.4,792.1,0.246,733.59,0.926128275,662.5,0.836384295,pole
314,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Tapa vald, Tapa linn,1972,1971-1980,1950-1980,60,60,240,180,5,0,5,1,15.4,15.5,11.8,57.5,697,3332,636.6,2969.4,väikepaneel,4,0,0,tellis,mitmekihiline raudbetoonpaneel,fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte. lokaalküte,1,0,0,0,1,1,C,1285,391.5,0.234,511.97,1.307702471,450,1.149425287,pole
19,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1986 (2019),1981-1990,>1980,75,80,300,225,5,0,5,0,17.0,17,11.3,75.0,932,4414,610.3,3873,väikepaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,1892.8,426.3,0.184,667.76,1.566405397,562.5,1.319493315,Tõhus kaugküte
205,Muu kolme või enama korteriga elamu,11222,Põlva maakond, Põlva vald, Põlva linn,1976,1971-1980,1950-1980,90,90,410,320,5,0,6,1,16,16,12,113,1452,6384.6,1132,5109,väikepaneel,4,0,2,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,fassaadiplaat (seal hulgas tsementkiudplaat),muu. bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,2986.4,933.6,0.238,880.86,0.943511214,800,0.856898029,pole
